company_name,term_months,before_id,after_id,lineage_key,method_version,energy_component_type,phase_index,vat_basis,before_last_observed,after_first_observed,status,both_rows_numerically_compatible
Äänekosken Energia Oy,12,4411,7541,c41fcef6a593c07a9982c27b02d223781d9ea44407eb47598ef7eb729274e40f,retail-premium-v2,energy_seasonal_other,0,unknown,2026-09-09,2026-09-10,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,12,3699,4450,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-07-30,2026-08-01,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,12,4450,4591,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-01,2026-08-05,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4591,4712,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-05,2026-08-07,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4712,4815,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-07,2026-08-08,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4815,4899,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-08,2026-08-09,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4899,4955,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-09,2026-08-10,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4955,5021,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-10,2026-08-11,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5021,5145,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5145,5251,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-12,2026-08-13,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5251,5327,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-13,2026-08-14,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5327,5384,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-14,2026-08-15,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5384,5431,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-15,2026-08-16,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5431,5474,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-16,2026-08-17,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5474,5526,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-17,2026-08-18,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5526,5619,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-18,2026-08-19,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5619,5701,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-19,2026-08-20,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5701,5777,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-20,2026-08-21,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5777,5861,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-21,2026-08-23,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5861,5923,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-23,2026-08-24,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5923,5983,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-24,2026-08-25,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5983,6048,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-25,2026-08-26,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6048,6113,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-26,2026-08-27,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6113,6184,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-27,2026-08-28,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6184,6254,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-28,2026-08-29,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6254,6304,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-29,2026-08-30,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6304,6354,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-30,2026-08-31,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6354,6442,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-08-31,2026-09-01,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6442,6552,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-01,2026-09-02,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6552,6647,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-02,2026-09-03,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6647,6747,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-03,2026-09-04,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6747,6866,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-04,2026-09-05,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6866,6942,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-05,2026-09-06,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6942,6989,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-06,2026-09-07,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6989,7071,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-07,2026-09-08,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,7071,7220,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-08,2026-09-09,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,7220,7502,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-09,2026-09-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,12,7502,7674,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_day,0,unknown,2026-09-11,2026-09-12,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,3700,4451,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-07-30,2026-08-01,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,12,4451,4592,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-01,2026-08-05,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4592,4713,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-05,2026-08-07,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4713,4816,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-07,2026-08-08,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4816,4900,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-08,2026-08-09,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4900,4956,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-09,2026-08-10,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,4956,5022,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-10,2026-08-11,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5022,5146,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-11,2026-08-12,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5146,5252,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-12,2026-08-13,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5252,5328,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-13,2026-08-14,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5328,5385,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-14,2026-08-15,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5385,5432,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-15,2026-08-16,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5432,5475,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-16,2026-08-17,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5475,5527,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-17,2026-08-18,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5527,5620,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-18,2026-08-19,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5620,5702,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-19,2026-08-20,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5702,5778,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-20,2026-08-21,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5778,5862,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-21,2026-08-23,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5862,5924,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-23,2026-08-24,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5924,5984,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-24,2026-08-25,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,5984,6049,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-25,2026-08-26,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6049,6114,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-26,2026-08-27,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6114,6185,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-27,2026-08-28,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6185,6255,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-28,2026-08-29,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6255,6305,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-29,2026-08-30,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6305,6355,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-30,2026-08-31,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6355,6444,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-08-31,2026-09-01,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6444,6554,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-01,2026-09-02,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6554,6649,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-02,2026-09-03,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6649,6749,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-03,2026-09-04,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6749,6868,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-04,2026-09-05,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6868,6944,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-05,2026-09-06,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6944,6991,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-06,2026-09-07,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,6991,7073,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-07,2026-09-08,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,7073,7222,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-08,2026-09-09,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,12,7222,7504,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-09,2026-09-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,12,7504,7676,dc664020cc6e78a782d3a1fbad5bc0407cd13b5c0fa6c4e9f91a46580e3c021d,retail-premium-v2,energy_night,0,unknown,2026-09-11,2026-09-12,same_signature_new_key_not_proven_repricing,False
Äänekosken Energia Oy,24,3594,4418,1d065cd3515db3b34b32ecba7945b42ff1a555afa280c171bb52ba9fbc00ae53,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,4418,5157,1d065cd3515db3b34b32ecba7945b42ff1a555afa280c171bb52ba9fbc00ae53,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,3595,4419,1d065cd3515db3b34b32ecba7945b42ff1a555afa280c171bb52ba9fbc00ae53,retail-premium-v2,energy_seasonal_other,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,4419,5158,1d065cd3515db3b34b32ecba7945b42ff1a555afa280c171bb52ba9fbc00ae53,retail-premium-v2,energy_seasonal_other,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,3600,4488,1f8370f024340f43a63d61218e6b33cbba9b281a43c8fc96f632852573c2c33f,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,4488,5094,1f8370f024340f43a63d61218e6b33cbba9b281a43c8fc96f632852573c2c33f,retail-premium-v2,energy_seasonal_winter,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,3601,4489,1f8370f024340f43a63d61218e6b33cbba9b281a43c8fc96f632852573c2c33f,retail-premium-v2,energy_seasonal_other,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,4489,5095,1f8370f024340f43a63d61218e6b33cbba9b281a43c8fc96f632852573c2c33f,retail-premium-v2,energy_seasonal_other,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,3470,4417,5ffc773adc62128743a9a342b9ce69f2ff48ee38361ff664ca56c29612e3a431,retail-premium-v2,energy_general,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,4417,5119,5ffc773adc62128743a9a342b9ce69f2ff48ee38361ff664ca56c29612e3a431,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,3739,4083,ab0c8f52c1b4d595e874ceda70a9870ee2fdabee402ec934dc55bfce93a243a0,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-23,overlapping_period_pair_ambiguous,False
Äänekosken Energia Oy,24,4083,4464,ab0c8f52c1b4d595e874ceda70a9870ee2fdabee402ec934dc55bfce93a243a0,retail-premium-v2,energy_general,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,4464,5101,ab0c8f52c1b4d595e874ceda70a9870ee2fdabee402ec934dc55bfce93a243a0,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Äänekosken Energia Oy,24,3418,4391,c4da0b62c43b62045b610673d53ffc979c697877beb3310b05d7164a4828178f,retail-premium-v2,energy_day,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
