panel,supplier,term,basis,series,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete
same_id,Porvoon Energia Oy,12,observed_seller_data,f6itbl-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,f6itbl-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,f6itbl-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,f6itbl-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,f6itbl-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,f6itbl-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,fa38hn-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,fa38hn-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,fa38hn-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,fa38hn-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,fa38hn-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,fa38hn-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,hpjkgr-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,7,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,hpjkgr-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,14,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,hpjkgr-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,30,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,hpjkgr-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,45,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,hpjkgr-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,60,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,hpjkgr-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,90,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,i2i3xp-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,10,3,3,0,3,3,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,i2i3xp-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,10,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,i2i3xp-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,10,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,i2i3xp-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,10,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,i2i3xp-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,1,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,i2i3xp-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,imiaev-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,14,7,7,0,7,7,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,imiaev-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,imiaev-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,imiaev-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,imiaev-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,imiaev-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,lkkpgl-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,12,5,5,0,5,5,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,lkkpgl-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,lkkpgl-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,lkkpgl-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,lkkpgl-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,lkkpgl-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,mk6puc-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,mk6puc-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,mk6puc-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,mk6puc-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,mk6puc-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,mk6puc-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,nifi4v-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,14,7,7,0,7,7,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,nifi4v-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,nifi4v-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,nifi4v-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,nifi4v-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,nifi4v-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,13,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,p4ajie-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,p4ajie-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,p4ajie-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,p4ajie-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,p4ajie-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,p4ajie-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,psk5hy-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,psk5hy-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,psk5hy-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,psk5hy-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,psk5hy-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,psk5hy-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,rwfoi8-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,7,14,7,7,0,7,7,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,rwfoi8-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,14,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,rwfoi8-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,30,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,rwfoi8-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,45,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,rwfoi8-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,60,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,rwfoi8-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,90,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,s88u6k-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,s88u6k-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,s88u6k-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,s88u6k-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,s88u6k-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,s88u6k-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,u4jzw5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,u4jzw5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,u4jzw5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,u4jzw5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,u4jzw5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,u4jzw5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vcjazi-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,28,21,21,0,21,21,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vcjazi-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,28,14,14,0,14,14,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vcjazi-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,28,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vcjazi-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,28,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vcjazi-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,28,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vcjazi-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,28,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vtfs6q-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,7,12,5,5,0,5,5,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vtfs6q-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,14,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vtfs6q-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,30,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vtfs6q-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,45,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vtfs6q-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,60,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,vtfs6q-porvoon-energia-oy-wind-12-kk-kotimainen-tuulisahko,90,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,wgjhkx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,wgjhkx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,wgjhkx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,wgjhkx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,wgjhkx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,7,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,wgjhkx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xgiqrf-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,14,7,7,0,7,7,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xgiqrf-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xgiqrf-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xgiqrf-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xgiqrf-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xgiqrf-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,14,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,10,3,3,0,3,3,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,10,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,10,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,10,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,1,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xmurz0-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xqafn5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xqafn5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xqafn5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xqafn5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xqafn5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,xqafn5-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,yc3njx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,7,12,5,5,0,5,5,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,yc3njx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,14,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,yc3njx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,30,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,yc3njx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,45,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,yc3njx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,60,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,yc3njx-porvoon-energia-oy-ilmastoviisas-12-kk-co2-paastottomasti-tuotettu,90,12,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,zdmggt-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,zdmggt-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,zdmggt-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,zdmggt-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,2,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,zdmggt-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,12,observed_seller_data,zdmggt-porvoon-energia-oy-eko-12-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,1o8mcl-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko,7,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,1o8mcl-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko,14,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,1o8mcl-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko,30,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,1o8mcl-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko,45,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,1o8mcl-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko,60,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,1o8mcl-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,aqfhiw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,aqfhiw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,aqfhiw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,aqfhiw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,aqfhiw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,aqfhiw-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,bwf4rj-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,3,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,bwf4rj-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,bwf4rj-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,bwf4rj-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,45,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,bwf4rj-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,60,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,bwf4rj-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cahcwd-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,7,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cahcwd-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,14,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cahcwd-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,30,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cahcwd-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,45,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cahcwd-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,60,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cahcwd-porvoon-energia-oy-ilmastoviisas-24-kk-co2-paastottomasti-tuotettu,90,0,0,0,0,0,0,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cbtp1d-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,7,42,36,36,0,36,36,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cbtp1d-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,14,35,29,29,0,29,29,0,0
same_id,Porvoon Energia Oy,24,canonical_calculation,cbtp1d-porvoon-energia-oy-eko-24-kk-luonnonsuojeluliiton-sertifioima-ekoenergia,30,19,13,13,0,13,13,0,0
