date,term,price,trade,basket,missing,strip
2026-05-22,12,7.675029863013698,2026-05-21,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":44.38},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.91},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.91},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.15},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":72.55},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":77.03},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":73.96},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.14},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.14},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.14},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.97},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.97}]"
2026-05-22,24,6.702566997264022,2026-05-21,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":44.38},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.91},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.91},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.15},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":72.55},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":77.03},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":73.96},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.14},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.14},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":82.14},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.97},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.97},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.97},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.99},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.99},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.99},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.26},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.26},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.26},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.14},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.14},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.14},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":44.21},{""month"":""2028-05-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":44.21}]"
2026-05-23,6,7.243229071038251,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66}]"
2026-05-23,12,7.630430945205479,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":74.02},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93}]"
2026-05-23,24,6.672251279069766,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":74.02},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":44.53},{""month"":""2028-05-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":44.53}]"
2026-05-24,6,7.243229071038251,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66}]"
2026-05-24,12,7.630430945205479,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":74.02},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93}]"
2026-05-24,24,6.672251279069766,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":74.02},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":44.53},{""month"":""2028-05-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":44.53}]"
2026-05-25,6,7.243229071038251,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66}]"
2026-05-25,12,7.630430945205479,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":74.02},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93}]"
2026-05-25,24,6.672251279069766,2026-05-22,2026-06-01,,"[{""month"":""2026-06-01"",""days"":30,""type"":""month"",""maturity"":""202606"",""settlement"":43.8},{""month"":""2026-07-01"",""days"":31,""type"":""month"",""maturity"":""202607"",""settlement"":35.96},{""month"":""2026-08-01"",""days"":31,""type"":""month"",""maturity"":""202608"",""settlement"":48.53},{""month"":""2026-09-01"",""days"":30,""type"":""month"",""maturity"":""202609"",""settlement"":70.05},{""month"":""2026-10-01"",""days"":31,""type"":""month"",""maturity"":""202610"",""settlement"":71.85},{""month"":""2026-11-01"",""days"":30,""type"":""month"",""maturity"":""202611"",""settlement"":76.66},{""month"":""2026-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202610"",""settlement"":74.02},{""month"":""2027-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-02-01"",""days"":28,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202701"",""settlement"":81.41},{""month"":""2027-04-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-05-01"",""days"":31,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-06-01"",""days"":30,""type"":""quarter"",""maturity"":""202704"",""settlement"":32.93},{""month"":""2027-07-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-08-01"",""days"":31,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-09-01"",""days"":30,""type"":""quarter"",""maturity"":""202707"",""settlement"":32.46},{""month"":""2027-10-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2027-11-01"",""days"":30,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2027-12-01"",""days"":31,""type"":""quarter"",""maturity"":""202710"",""settlement"":42.21},{""month"":""2028-01-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-02-01"",""days"":29,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-03-01"",""days"":31,""type"":""quarter"",""maturity"":""202801"",""settlement"":67.01},{""month"":""2028-04-01"",""days"":30,""type"":""year"",""maturity"":""202801"",""settlement"":44.53},{""month"":""2028-05-01"",""days"":31,""type"":""year"",""maturity"":""202801"",""settlement"":44.53}]"
