panel,company,term,basis,lag,screened,cohort,sample_days,distinct_retail_change_events,nonzero_pairs,correlation,sign_agreement,reportable,first_date,last_date
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,7,1,individual,74,7,39,0.4994628536572841,0.5641025641025641,1,2026-04-23,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,7,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,7,1,common_0_7_14,25,4,13,0.7356049488471118,0.6153846153846154,0,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,14,1,individual,67,7,29,0.3466044826074291,0.7241379310344828,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,14,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,14,1,common_0_7_14,25,4,13,0.5661868985520706,1.0,0,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,21,1,individual,62,5,27,0.13230247334794182,0.48148148148148145,1,2026-05-07,2026-07-21
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,21,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,30,1,individual,58,6,32,0.07024588562380511,0.4375,1,2026-05-16,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,30,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,45,1,individual,43,4,14,-0.2823908629663275,0.35714285714285715,0,2026-05-31,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,45,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,60,1,individual,35,3,14,-0.6479998272313587,0.07142857142857142,0,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,60,1,common_all_lags,1,0,0,,,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,6,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,0,0,individual,38,5,22,0.5423587098459187,0.7272727272727273,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,0,0,common_all_lags,38,5,22,0.5423587098459187,0.7272727272727273,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,0,0,common_0_7_14,38,5,22,0.5423587098459187,0.7272727272727273,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,0,individual,38,5,22,-0.3112937501341726,0.4090909090909091,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,0,common_all_lags,38,5,22,-0.3112937501341726,0.4090909090909091,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,0,common_0_7_14,38,5,22,-0.3112937501341726,0.4090909090909091,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,0,individual,38,5,22,0.4268786757415507,0.7727272727272727,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,0,common_all_lags,38,5,22,0.4268786757415507,0.7727272727272727,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,0,common_0_7_14,38,5,22,0.4268786757415507,0.7727272727272727,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,21,0,individual,38,5,22,0.49511966575035615,0.6818181818181818,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,21,0,common_all_lags,38,5,22,0.49511966575035615,0.6818181818181818,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,0,individual,38,5,22,-0.08967978374097595,0.45454545454545453,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,0,common_all_lags,38,5,22,-0.08967978374097595,0.45454545454545453,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,0,individual,38,5,22,-0.4446642556871526,0.3181818181818182,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,0,common_all_lags,38,5,22,-0.4446642556871526,0.3181818181818182,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,0,individual,38,5,22,-0.039593268281674164,0.45454545454545453,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,0,common_all_lags,38,5,22,-0.039593268281674164,0.45454545454545453,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,0,1,individual,26,5,13,0.5114699033964365,0.6923076923076923,1,2026-08-08,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,0,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,0,1,common_0_7_14,10,3,6,0.7653495737385142,0.8333333333333334,0,2026-08-22,2026-08-31
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,1,individual,29,5,16,-0.4580212151851775,0.3125,1,2026-08-03,2026-09-07
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,1,common_all_lags,1,1,1,,0.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,7,1,common_0_7_14,10,3,6,-0.7148352390128278,0.16666666666666666,0,2026-08-22,2026-08-31
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,1,individual,31,5,21,0.4523518312494478,0.8095238095238095,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,14,1,common_0_7_14,10,3,6,-0.35205077056208983,0.8333333333333334,0,2026-08-22,2026-08-31
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,21,1,individual,31,5,19,0.45373530677494367,0.631578947368421,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,21,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,1,individual,27,5,14,-0.1772055272602086,0.5,1,2026-08-07,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,1,common_all_lags,1,1,1,,0.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,1,individual,31,5,21,-0.423859943377092,0.3333333333333333,1,2026-08-03,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,1,common_all_lags,1,1,1,,0.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,1,individual,27,5,14,0.37936525659170967,0.5714285714285714,1,2026-08-07,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,1,common_all_lags,1,1,1,,0.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,12,canonical_calculation,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,0,0,individual,102,9,59,0.4565860002233149,0.6440677966101694,1,2026-04-16,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,0,0,common_all_lags,42,5,31,0.5957698580081908,0.9032258064516129,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,0,0,common_0_7_14,88,9,58,0.4550253406951927,0.6379310344827587,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,0,individual,95,9,59,0.7158998180767667,0.7627118644067796,1,2026-04-23,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,0,common_all_lags,42,5,31,0.8386522879450862,1.0,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,0,common_0_7_14,88,9,58,0.7233017916139997,0.7758620689655172,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,0,individual,88,9,58,0.5871418986600163,0.7931034482758621,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,0,common_all_lags,42,5,31,0.6317364871770317,0.8064516129032258,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,0,common_0_7_14,88,9,58,0.5871418986600163,0.7931034482758621,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,21,0,individual,81,8,52,0.17224902692753635,0.6153846153846154,1,2026-05-07,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,21,0,common_all_lags,42,5,31,0.15433591279315786,0.41935483870967744,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,0,individual,72,8,50,-0.4347804030901196,0.46,1,2026-05-16,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,0,common_all_lags,42,5,31,-0.5626004278084302,0.3225806451612903,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,0,individual,57,6,38,-0.4501400071514903,0.2894736842105263,1,2026-05-31,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,0,common_all_lags,42,5,31,-0.5142549365787138,0.22580645161290322,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,0,individual,42,5,31,-0.022189775045162265,0.3870967741935484,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,0,common_all_lags,42,5,31,-0.022189775045162265,0.3870967741935484,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,0,1,individual,81,9,47,0.6266348959176041,0.7446808510638298,1,2026-04-16,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,0,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,0,1,common_0_7_14,25,6,22,0.7081492815954141,0.5909090909090909,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,1,individual,74,9,51,0.7896421570681275,0.7450980392156863,1,2026-04-23,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,7,1,common_0_7_14,25,6,22,0.8609943736600947,0.8181818181818182,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,1,individual,67,9,42,0.5550325539599726,0.7380952380952381,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,1,common_all_lags,1,1,1,,1.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,14,1,common_0_7_14,25,6,22,0.728138583687931,0.9545454545454546,1,2026-04-30,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,21,1,individual,62,7,34,0.02530758314924761,0.5294117647058824,1,2026-05-07,2026-07-21
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,21,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,1,individual,58,8,44,-0.4347581381166578,0.4090909090909091,1,2026-05-16,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,30,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,1,individual,43,6,28,-0.6542429318144056,0.25,1,2026-05-31,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,45,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,1,individual,35,5,28,-0.013964032366803752,0.42857142857142855,1,2026-06-15,2026-07-26
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,1,common_all_lags,1,1,1,,0.0,0,2026-06-29,2026-06-29
supplier_general,Imatran Seudun Sähkö Oy,12,observed_seller_data,60,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,0,0,individual,35,7,28,0.5893289243822255,0.6071428571428571,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,0,0,common_all_lags,35,7,28,0.5893289243822255,0.6071428571428571,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,0,0,common_0_7_14,35,7,28,0.5893289243822255,0.6071428571428571,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,0,individual,35,7,28,-0.5935693411558254,0.39285714285714285,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,0,common_all_lags,35,7,28,-0.5935693411558254,0.39285714285714285,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,0,common_0_7_14,35,7,28,-0.5935693411558254,0.39285714285714285,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,0,individual,35,7,28,0.1928211537899983,0.6071428571428571,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,0,common_all_lags,35,7,28,0.1928211537899983,0.6071428571428571,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,0,common_0_7_14,35,7,28,0.1928211537899983,0.6071428571428571,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,21,0,individual,35,7,28,-0.16022821517914035,0.5714285714285714,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,21,0,common_all_lags,35,7,28,-0.16022821517914035,0.5714285714285714,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,21,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,0,individual,35,7,28,-0.0643536843479852,0.5714285714285714,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,0,common_all_lags,35,7,28,-0.0643536843479852,0.5714285714285714,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,45,0,individual,35,7,28,0.15336164290097537,0.5,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,45,0,common_all_lags,35,7,28,0.15336164290097537,0.5,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,45,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,60,0,individual,35,7,28,0.5691308456455457,0.6428571428571429,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,60,0,common_all_lags,35,7,28,0.5691308456455457,0.6428571428571429,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,60,0,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,0,1,individual,26,6,21,0.38360298767556156,0.5238095238095238,1,2026-08-08,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,0,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,0,1,common_0_7_14,10,4,9,0.3809395968438062,0.6666666666666666,0,2026-08-22,2026-08-31
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,1,individual,26,7,23,-0.7565145220616839,0.30434782608695654,1,2026-08-06,2026-09-07
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,1,common_all_lags,1,1,1,,0.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,7,1,common_0_7_14,10,4,9,-0.31015062730836673,0.4444444444444444,0,2026-08-22,2026-08-31
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,1,individual,28,7,21,0.30729462446955474,0.6666666666666666,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,14,1,common_0_7_14,10,4,9,0.08019832872895716,0.8888888888888888,0,2026-08-22,2026-08-31
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,21,1,individual,28,7,22,-0.1802600456720268,0.6818181818181818,1,2026-08-06,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,21,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,21,1,common_0_7_14,0,0,0,,,0,,
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,1,individual,27,6,21,-0.08210012114724294,0.47619047619047616,1,2026-08-07,2026-09-09
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,1,common_all_lags,1,1,1,,1.0,0,2026-08-29,2026-08-29
supplier_general,Imatran Seudun Sähkö Oy,24,canonical_calculation,30,1,common_0_7_14,0,0,0,,,0,,
