date,contract,segment,source,observations,interpretation,completed,retrospective,binding,rejected,flags
2026-07-22,gmctvj-korpelan-energia-oy-korpela-kesto-12-kk,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4531|historical_interpretation_id_4531|historical_interpretation_completed_at_2026-08-07T19:13:06+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|held_current_price_forward|unknown_periods_use_latest_applicable_price_or_disclosed_normal|excludes_consumption_effect
2026-07-22,gnj4sc-parikkalan-valo-oy-spot-valo-yritys,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,grl0lx-parikkalan-valo-oy-spot-valo,spot,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4547|historical_interpretation_id_4547|historical_interpretation_completed_at_2026-08-07T19:20:13+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-22,gtjlmh-paneliankosken-voima-oy-kosken-kayttowoima-24-kk-kulutusjousto,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4552|historical_interpretation_id_4552|historical_interpretation_completed_at_2026-08-07T19:22:22+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-22,gto5hg-vimpelin-voima-oy-paiva-ja-yotariffi,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,gwappc-kuoreveden-sahko-oy-porssisahko-ydinvoima,spot,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4567|historical_interpretation_id_4567|historical_interpretation_completed_at_2026-08-07T19:27:35+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|spot_estimate_confidence_higher|spot_forward_curve_with_rolling_365_intraday_shape|partial_shape_coverage|forward_month_from_quarter_contract
2026-07-22,gxeryx-parikkalan-valo-oy-kesto-valo-kanta-asiakas,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4568|historical_interpretation_id_4568|historical_interpretation_completed_at_2026-08-07T19:27:42+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|forward_month_from_quarter_contract
2026-07-22,gywy8t-aanekosken-energia-oy-aikasahko,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4572|historical_interpretation_id_4572|historical_interpretation_completed_at_2026-08-07T19:29:25+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-22,gzo2pb-korpelan-energia-oy-korpela-spotti,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,h8icyg-hehku-energia-oy-hehku-jatkuva,open_ended,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4588|historical_interpretation_id_4588|historical_interpretation_completed_at_2026-08-07T19:35:29+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_disclosed_phases|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|forward_month_from_quarter_contract
2026-07-22,h8zvo7-kokkolan-energia-oy-ranta-24-kk,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4589|historical_interpretation_id_4589|historical_interpretation_completed_at_2026-08-07T19:35:56+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,h925l0-koillis-satakunnan-sahko-oy-vakaawirta-24-kk,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4590|historical_interpretation_id_4590|historical_interpretation_completed_at_2026-08-07T19:36:35+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,hcuyzx-aanekosken-energia-oy-yleissahko-6-kk,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,hdjs90-oomi-oy-oomi-jousto-24-kk-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,hdkhuf-imatran-seudun-sahko-oy-voima-6-kk,fixed_term_6,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_last_observed_text_backcast|historical_episode_id_4602|historical_interpretation_id_4602|historical_interpretation_completed_at_2026-08-07T19:42:49+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|term_price_annualized
2026-07-22,hg40jg-lumme-energia-vuosisahko-24-kk-hinta-joka-ei-heilu,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4608|historical_interpretation_id_4608|historical_interpretation_completed_at_2026-08-07T19:45:02+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,hgown7-keravan-energia-oy-kvartaalisahko,quarterly,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4612|historical_interpretation_id_4612|historical_interpretation_completed_at_2026-08-07T19:47:52+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-07-22,hh3kd6-kokkolan-energia-oy-aalto-12-kk,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4613|historical_interpretation_id_4613|historical_interpretation_completed_at_2026-08-07T19:48:42+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-22,hhs7o1-porvoon-energia-oy-wind-24-kk-kotimainen-tuulisahko-yrityksille,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,hio83j-helen-oy-perussahko-yritys,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
2026-07-22,hmrc8y-vattenfall-oy-taystuuli-24-kk,fixed_term_24,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4627|historical_interpretation_id_4627|historical_interpretation_completed_at_2026-08-07T19:55:19+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706
2026-07-22,hnapne-lammaisten-energia-oy-iisi-kulutusjousto-yleissahko-24-kk,hybrid,,[],,,,,[],canonical_omitted_no_covering_source_observation|retrospective_historical_interpretation|historical_evidence_grade_exact_components_first_immutable_text_backcast|historical_episode_id_4630|historical_interpretation_id_4630|historical_interpretation_completed_at_2026-08-07T19:55:56+00:00|historical_household_statistics_scope_assumed|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|excludes_consumption_effect
2026-07-22,hnrvf2-seinajoen-energia-oy-se-oikea-vuodenaikasahko,unclassified,,[],,,,,[],missing_historical_snapshot_identity|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|observed_relational_uniform_monthly_consumption
